index;NO_MUNICIPIO;NO_ENTIDADE;IN_BIBLIOTECA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PISCINA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_ATELIE_ARTES;IN_SALA_LEITURA;IN_ACESSIBILIDADE_ELEVADOR;IN_INTERNET_APRENDIZAGEM;IN_ACESSO_INTERNET_COMPUTADOR;QT_PROF_PSICOLOGO;Código da Escola;Rede;IDEB
597;Niteroi;E M NS DA PENHA;false;false; true;false;false;true;false;true;false;false;false;0;33056838;Municipal;5,7
598;Niteroi;E M PADRE LEONEL FRANCA;false;false; true;false;true;true;false;true;false;false;true;0;33056846;Municipal;5,4
599;Niteroi;E M HELONEIDA STUDART; true;false;false;false;false;true;true;true;false;true;true;0;33056927;Municipal;5,5
600;Niteroi;E M PROFESSORA LUCIA MARIA SILVEIRA ROCHA;false;false; true;false;false;true;false;true;false;true;false;0;33153094;Municipal;5,8
601;Niteroi;EM PROFESSORA BOLIVIA DE LIMA GAETHO;false;false;false;false;true;true;false;false;false;false;false;0;33154635;Municipal;5,3
602;Niteroi;E M PROFESSORA MARIA DE LOURDES BARBOSA SANTOS; true;false; true;false;false;true;false;true;false;true;true;0;33157995;Municipal;5,6
603;Niteroi;ESCOLA MUNICIPAL ANISIO TEIXEIRA;false;false; true;false;true;true;false;true;false;true;false;0;33171424;Municipal;6,6
604;Niteroi;ESCOLA MUNICPAL PROFESSOR DARIO DE SOUZA CASTELO; true; true; true;false;true;true;false;true;true;true;true;0;33173540;Municipal;5,9
605;Niteroi;E M PROFESSOR ANDRE TROUCHE;false;false; true;false;false;true;false;true;false;true;true;0;33212805;Municipal;6
606;Nova Friburgo;E E M AMANCIO AZEVEDO;false;false;false;false;true;false;false;true;false;false;false;0;33021805;Municipal;4,9
607;Nova Friburgo;E M ANNA BARBOSA MOREIRA;false;false;false;false;false;true;false;true;false;true;false;0;33022054;Municipal;6
608;Nova Friburgo;E M BATISTA;false;false; true;false;false;true;false;true;false;false;false;0;33022070;Municipal;6,1
609;Nova Friburgo;E M BERNARDO PACHECO;false;false; true;false;false;true;false;false;false;false;false;0;33022089;Municipal;5
610;Nova Friburgo;E M DR DANTE MAGLIANO; true;false; true;false;true;true;false;true;false;true;true;0;33022100;Municipal;5,7
611;Nova Friburgo;E M JARDEL HOTTZ;false;false; true;false;true;true;false;true;false;true;true;0;33022127;Municipal;6,2
612;Nova Friburgo;E M JOAO VICENTE VALLADARES;false;false; true;false;true;true;false;true;false;false;false;0;33022135;Municipal;5,8
613;Nova Friburgo;E M JUSCELINO KUBITSCHEK DE OLIVEIRA; true;false;false;false;true;true;false;true;false;false;true;0;33022143;Municipal;5,3
614;Nova Friburgo;E M MAXIMILIAN FALCK; true; true;false;false;true;true;false;false;false;false;false;0;33022160;Municipal;5,2
615;Nova Friburgo;C M E S PADRE RAFAEL; true;false; true;false;true;true;false;false;false;true;true;0;33022194;Municipal;4,8
616;Nova Friburgo;E M CLAUDIR ANTONIO DE LIMA;false;false;false;false;false;true;false;true;false;true;false;0;33022321;Municipal;5,7
617;Nova Friburgo;E M HERMENEGILDO GRIPP;false;false; true;false;false;false;false;false;false;false;true;0;33022470;Municipal;4,6
618;Nova Friburgo;E M ALCIDES FRANCISCO BRANTES;false;false; true;false;false;true;false;true;false;true;true;0;33022550;Municipal;5,4
619;Nova Friburgo;E M ERNESTO DE SOUZA CARDINOT;false;false; true;false;false;false;false;true;false;true;true;0;33022585;Municipal;3,3
620;Nova Friburgo;E M FLORANDIA DA SERRA;false;false;false;false;false;false;false;true;false;true;false;0;33022640;Municipal;5,5
621;Nova Friburgo;E M DECIO MONTEIRO SOARES;false;false; true;false;false;true;false;true;false;true;true;0;33022828;Municipal;5,1
622;Nova Friburgo;E M HELIO GONCALVES CORREA;false;false; true;false;false;true;false;true;false;false;false;0;33022844;Municipal;5,2
623;Nova Friburgo;ESCOLA MUNICIPAL IZABEL GOMES SIQUEIRA;false;false; true;false;true;true;false;true;false;true;false;0;33022860;Municipal;4,9
624;Nova Friburgo;ESCOLA MUNICIPAL RUY SANGLARD;false;false;false;false;true;true;false;true;false;false;false;0;33022879;Municipal;4,1
625;Nova Friburgo;E M UMBELINA BREDER DE QUEIROZ; true;false;false;false;false;true;false;true;false;false;false;0;33022909;Municipal;6
626;Nova Friburgo;ESCOLA ESTADUAL MUNICIPALIZADA BOA ESPERANCA;false;false;false;false;false;false;false;false;false;false;false;0;33022992;Municipal;6
627;Nova Friburgo;E E M DANTE LAGINESTRA;false;false;false;false;false;false;false;true;false;true;false;0;33023204;Municipal;5,3
628;Nova Friburgo;E M FRANCISCO SILVEIRA;false;false; true;false;false;true;false;true;false;false;true;0;33096635;Municipal;5,2
629;Nova Friburgo;E M PASTOR SCHLUPP; true;false; true;false;true;true;false;true;false;false;false;0;33103020;Municipal;6
630;Nova Friburgo;E M SANTA PAULA FRASSINETTI;false;false; true;false;true;true;false;true;false;false;true;0;33130620;Municipal;4,7
631;Nova Friburgo;E M HERMINIA DA SILVA CONDACK;false;false;false;false;false;true;false;true;false;false;false;0;33143064;Municipal;4,6
632;Nova Friburgo;E M PROF ADEZIR ALMEIDA GARCIA;false;false;false;false;false;true;false;true;false;false;false;0;33143080;Municipal;5,3
633;Nova Friburgo;E M PATRICIA JONAS SANT ANNA; true;false; true;false;false;true;false;true;false;true;true;0;33143102;Municipal;5
634;Nova Friburgo;E M ACYR SPITZ;false;false; true;false;false;true;false;true;false;false;true;0;33143188;Municipal;6,2
635;Nova Friburgo;ESCOLA MUNICIPAL SAO PEDRO DA SERRA;false;false; true;false;false;true;false;true;false;true;true;0;33145377;Municipal;7
636;Nova Friburgo;E M PROFª NAIR DE ARAUJO RODRIGUES;false;false;false;false;false;true;false;true;false;false;false;0;33145881;Municipal;4,6
637;Nova Friburgo;E M CECILIA MEIRELES; true;false;false;false;false;true;false;true;false;false;false;0;33145920;Municipal;6,4
638;Nova Friburgo;E M MIGUEL RAYMUNDO DE MORAES BITTENCOURT; true;false; true;false;true;true;false;true;false;false;false;0;33213801;Municipal;5,3
639;Nova Iguaçu;E E DE JACERUBA;false;false;false;false;true;true;false;false;false;false;false;0;33052522;Municipal;4,4
640;Nova Iguaçu;E M VEREADOR HELCIO CHAMBARELLI;false;false; true;false;true;true;false;false;false;false;false;0;33058970;Municipal;4,6
641;Nova Iguaçu;E M ANTONIO PINHEIRO GUIMARAES VICTORY;false;false; true;false;true;true;false;true;false;false;true;0;33059497;Municipal;4,6
642;Nova Iguaçu;E M ALICE COUTO;false;false; true;false;true;true;false;true;false;false;false;0;33059535;Municipal;5,1
643;Nova Iguaçu;E M CAP SILVINO AZEREDO;false;false;false;false;true;true;false;false;false;false;false;0;33059551;Municipal;4,8
644;Nova Iguaçu;E M DR JOSE BRIGAGAO FERREIRA;false;false;false;false;true;true;false;false;false;false;false;0;33059608;Municipal;4,7
645;Nova Iguaçu;E M DR ODIR ARAUJO;false;false; true;false;false;false;false;false;false;true;false;0;33059616;Municipal;4,7
646;Nova Iguaçu;E M DR RUBENS FALCAO;false;false;false;false;true;true;false;true;false;false;false;0;33059632;Municipal;5,1
647;Nova Iguaçu;ESCOLA MUNICIPAL ENGENHO PEQUENO;false;false; true;false;true;true;false;true;false;true;false;0;33059667;Municipal;4,8
648;Nova Iguaçu;E M FRANCA CARVALHO;false;false; true;false;false;true;false;true;false;false;false;0;33059691;Municipal;5,1
649;Nova Iguaçu;E M PRESIDENTE GETULIO DORNELLES VARGAS;false;false;false;false;false;true;false;true;false;true;false;0;33059713;Municipal;5,2
650;Nova Iguaçu;E M GUINLE;false;false; true;false;false;true;false;true;false;true;false;0;33059721;Municipal;4,7
651;Nova Iguaçu;E M IVONETE DOS SANTOS ALVES; true;false; true;false;false;true;false;false;false;true;false;0;33059756;Municipal;4,6
652;Nova Iguaçu;E M PROFº RUY DE QUEIROZ;false;false; true;false;false;true;false;false;false;false;false;0;33059764;Municipal;4,7
653;Nova Iguaçu;E M JARDIM MONTEVIDEO; true;false;false;false;true;true;false;true;false;false;false;0;33059780;Municipal;4,9
654;Nova Iguaçu;E M JOSE LUIZ DA SILVA; true;false;false;false;true;true;false;true;false;false;false;0;33059829;Municipal;4,4
655;Nova Iguaçu;E M MANOEL JOAO GONCALVES;false;false; true;false;true;true;false;true;false;false;false;0;33052263;Municipal;4,9
656;Tangua;E M MANOEL JOAO GONCALVES;false; true; true;false;false;true;false;true;false;false;false;0;33052263;Municipal;4,9
657;Nova Iguaçu;E M MARINETE CAVALCANTE DE OLIVEIRA; true;false;false;false;false;true;false;true;false;true;false;0;33059888;Municipal;4,5
658;Nova Iguaçu;E M DOUGLAS BRASIL; true;false;false;false;true;true;false;true;false;false;false;0;33059950;Municipal;4,9
659;Nova Iguaçu;E M PROF IZABEL S S MELLO;false;false; true;false;false;true;false;true;false;true;false;0;33059977;Municipal;4,7
660;Nova Iguaçu;E M PROFº MARCIO CAULINO SOARES;false; true; true;false;true;true;false;true;false;false;false;0;33060002;Municipal;5,1
661;Nova Iguaçu;E M PROFº NABOR OTHUKI; true;false; true;false;true;true;false;true;false;true;false;0;33060010;Municipal;4,7
662;Nova Iguaçu;E M PROFª ORNELIA LIPPI ASSUMPCAO;false;false;false;false;true;true;false;false;false;false;false;0;33060037;Municipal;4,4
663;Nova Iguaçu;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;false;false;false;false;true;true;false;true;false;false;false;0;33060061;Municipal;4,9
664;Nova Iguaçu;E M VIRGILIO DE MELO FRANCO;false;false;false;false;false;false;false;false;false;false;false;0;33060126;Municipal;5,4
665;Nova Iguaçu;E M ADRIANOPOLIS;false;false; true;false;false;true;false;true;false;false;true;0;33060789;Municipal;4,8
666;Nova Iguaçu;E M AMINTHAS PEREIRA; true;false;false;false;false;true;false;false;false;false;false;0;33060908;Municipal;4,8
667;Nova Iguaçu;E M BARAO DO GUANDU;false;false; true;false;false;true;false;false;false;true;false;0;33060924;Municipal;5,1
668;Nova Iguaçu;E M PROFª LUCIA VIANA CAPELLI; true;false; true;false;true;true;false;true;false;false;false;0;33060959;Municipal;5
669;Nova Iguaçu;E M RUI BARBOSA;false;false; true;false;false;true;false;true;false;false;false;0;33093539;Municipal;4,8
670;São João de Meriti;E M RUI BARBOSA;false;false; true;false;false;true;false;true;false;false;false;0;33093539;Municipal;4,8
671;Teresopolis;E M RUI BARBOSA;false;false;false;false;false;true;false;true;false;false;false;0;33093539;Municipal;4,8
672;Nova Iguaçu;E M PROF NEWTON GONCALVES DE BARROS; true;false; true;false;true;true;false;true;false;true;false;0;33132380;Municipal;4,7
673;Nova Iguaçu;E M PROFª AIMEE CARREIRO FIGUEIREDO;false;false;false;false;true;true;false;true;false;false;false;0;33132410;Municipal;5,2
674;Nova Iguaçu;E M PROFª MARLY TUPACINUNGA DE MATTOS;false;false; true;false;false;true;false;false;false;true;false;0;33132445;Municipal;4,7
675;Nova Iguaçu;E M ORESTES BERNARDO CABRAL;false;false; true;false;false;true;false;true;false;false;false;0;33132640;Municipal;4,4
676;Nova Iguaçu;E M FRANCISCO DE OLIVEIRA; true;false; true;false;false;false;false;false;false;false;true;0;33132658;Municipal;5
678;Nova Iguaçu;E M PROF RUY AFRANIO PEIXOTO; true;false;false;false;true;true;false;false;false;false;false;0;33141959;Municipal;4,4
679;Nova Iguaçu;ESCOLA MUNICIPAL PROFESSORA LUCIA HELENA DE LIMA;false;false; true;false;true;true;false;true;false;false;false;0;33173427;Municipal;4,1
680;Nova Iguaçu;ESCOLA MUNICIPAL PROFESSORA CREUZA ALARCAO SOBRAL; true;false; true;false;true;true;false;true;false;false;false;0;33173435;Municipal;4,4
681;Nova Iguaçu;EM PROFESSOR ERYK DA CRUZ LAIA; true;false; true;false;true;true;false;true;false;false;false;0;33189544;Municipal;4,5
682;Nova Iguaçu;ESCOLA MUNICIPAL JOSE PACIFICO; true;false;false;false;true;true;false;false;false;false;false;0;33190941;Municipal;5,3
683;Nova Iguaçu;E M PROFº HAULER DA SILVA FERREIRA; true;false; true;false;true;true;false;true;false;false;false;0;33196800;Municipal;4,9
684;Nova Iguaçu;EM GOVERNADOR LEONEL DE MOURA BRIZOLA; true;false; true;false;true;true;false;true;false;false;false;0;33531269;Municipal;4,9
685;Paracambi;E M ALLAN KARDEC; true;false; true;false;false;true;false;false;false;false;true;0;33038970;Municipal;6,1
686;Queimados;E M ALLAN KARDEC;false;false;false;false;false;true;false;false;false;false;false;0;33038970;Municipal;6,1
687;Paracambi;E M DR CARLOS NABUCO; true;false;false;false;false;true;false;true;false;true;false;0;33039054;Municipal;5,7
688;Paracambi;ESCOLA MUNICIPAL HORTENCIA PHIRRO DO VALLE; true;false; true;false;true;true;false;true;false;false;false;0;33039070;Municipal;5,3
689;Paracambi;E M MARGARIDA ALVES;false;false; true;false;false;true;false;true;false;true;false;0;33039089;Municipal;5
690;Paracambi;ESC MUN PREFEITO HELIO FERREIRA DA SILVA; true; true; true;false;false;true;false;false;false;true;true;0;33145598;Municipal;5,9
691;Paraiba do Sul;E M ANDRADE FIGUEIRA; true;false;false;false;true;true;false;false;false;false;false;1;33017131;Municipal;5,2
692;Paraiba do Sul;EM ARCANJO ANTONINO LOPES; true;false; true;false;true;true;false;false;false;false;false;1;33017280;Municipal;5,1
693;Paraiba do Sul;E M PROFª SARAH FARIA BRAZ;false;false;false;false;false;true;false;false;false;false;false;1;33017360;Municipal;6,1
694;Paraiba do Sul;E M VEREADOR ANTONIO IGNACIO COELHO;false;false;false;false;false;true;false;false;false;false;false;2;33017476;Municipal;5,1
695;Paraiba do Sul;E M VEREADOR ADEMIR JOSE DA SILVA;false;false; true;false;false;true;false;true;false;false;false;1;33017549;Municipal;5,9
696;Paraiba do Sul;E M HORACIO DE MELLO;false;false;false;false;true;true;false;false;false;false;false;1;33017662;Municipal;5
697;Paraiba do Sul;EM PROFESSORA MARLY MADEIRA SOARES; true;false; true;false;true;true;false;false;false;false;false;1;33141886;Municipal;4,8
698;Paraiba do Sul;ESC MUN JORNALISTA SERGIO CABRAL;false;false; true;false;true;true;false;true;false;true;false;1;33149518;Municipal;5,7
699;Paraiba do Sul;EM PROF MELCHOR DEL BLANCO MIGUEL; true;false; true;false;true;true;false;false;false;true;true;1;33519234;Municipal;4,5
700;Paraty;E M CILENCINA RUBEM DE OLIVEIRA MELLO; true; true; true;false;false;true;false;false;false;true;false;0;33037590;Municipal;5,1
701;Paraty;E M DE ENSINO FUNDAMENTAL MINISTRO SERGIO MOTA;false;false;false;false;true;true;false;false;false;false;false;0;33037701;Municipal;5,2
702;Paraty;E M CAMPINHO; true;false;false;false;false;true;false;true;false;false;false;0;33037779;Municipal;4,3
703;Paraty;E M PARATI MIRIM;false;false;false;false;false;true;false;false;false;false;false;0;33037833;Municipal;3,4
704;Paty do Alferes;ESCOLA MUNICIPAL VEREADOR SIDNEY DE MELLO FREITAS; true;false;false;false;true;true;false;false;false;false;false;0;33039232;Municipal;5,9
705;Paty do Alferes;ESCOLA MUNICIPAL DOUTOR ALVARO SOARES; true; true; true;false;true;true;false;false;false;false;false;1;33039259;Municipal;6,4
706;Paty do Alferes;ESCOLA MUNICIPAL GIOCONDA BERNARDES;false;false; true;false;true;true;false;false;false;true;false;1;33039275;Municipal;5,3
707;Paty do Alferes;ESCOLA MUNICIPAL JOSE PEREIRA DA SILVA;false;false; true;false;false;true;false;true;false;false;false;1;33039283;Municipal;6,4
708;Paty do Alferes;ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS;false;false; true;false;true;true;false;true;false;true;false;1;33039305;Municipal;4,6
709;Paty do Alferes;ESCOLA MUNICIPAL PEDRO NOGUEIRA;false;false; true;false;false;true;false;false;false;true;false;1;33039321;Municipal;4,7
710;Paty do Alferes;ESCOLA MUNICIPAL JOSE LOPES DE MELLO FILHO; true;false; true;false;true;true;false;false;false;true;false;0;33039380;Municipal;5,3
711;Paty do Alferes;ESCOLA MUNICIPAL MANOEL RODRIGUES;false;false; true;false;true;true;false;true;false;true;false;0;33041903;Municipal;6,7
712;Paty do Alferes;ESCOLA MUNICIPAL JOSE EULALIO DE ANDRADE;false;false; true;false;true;true;false;true;false;false;false;1;33102716;Municipal;5,7
713;Petropolis;COLEGIO GUNNAR VINGREN DE PETROPOLIS;false;false; true;false;true;true;true;true;false;true;true;0;33040168;Municipal;4,9
714;Petropolis;E M DUQUE DE CAXIAS;false;false; true;false;false;true;false;true;false;true;true;0;33040630;Municipal;3,7
715;Petropolis;ESCOLA MUNICIPAL GENERAL HEITOR BORGES;false;false; true;false;false;true;false;true;false;true;true;0;33040656;Municipal;5,6
716;Petropolis;E M ROSALINA NICOLAY;false;false; true;false;true;true;false;true;false;false;true;0;33040796;Municipal;4,7
717;Petropolis;E M SOROPTIMISTA;false;false;false;false;false;true;false;true;false;false;true;0;33040850;Municipal;2,9
718;Petropolis;ESC PAROQUIAL BOM JESUS;false;false;false;false;false;true;false;true;false;false;false;0;33040869;Municipal;5,6
719;Petropolis;ESC PAROQUIAL N SENHORA DA GLORIA;false;false; true;false;false;true;false;true;false;true;false;0;33040885;Municipal;5,5
720;Petropolis;ESCOLA PAROQUIAL NOSSA SENHORA DO CARMO;false;false;false;false;false;true;false;false;false;false;false;0;33040907;Municipal;3,4
721;Petropolis;ESCOLA PAROQUIAL SAO PIO X;false;false; true;false;false;true;false;true;false;true;false;0;33040923;Municipal;5,6
722;Petropolis;ESCOLA SAO FRANCISCO DE ASSIS;false;false;false;false;false;true;false;false;false;true;false;0;33040966;Municipal;4,6
723;Petropolis;ESCOLA SANTA RITA DE CASSIA;false;false;false;false;false;true;false;true;false;true;false;0;33041016;Municipal;5,2
724;Petropolis;E M ANTONIO LEITE GARCIA;false;false;false;false;false;true;false;false;false;false;false;0;33041369;Municipal;6,1
725;Petropolis;E M ODETTE YOUNG MONTEIRO;false;false; true;false;false;true;false;true;false;true;true;0;33041431;Municipal;4,8
726;Petropolis;E M PROFESSOR PAULO MONTE;false;false;false;false;false;true;false;true;false;true;true;0;33041458;Municipal;4,9
727;Petropolis;ESC NS DE FATIMA;false;false; true;false;true;true;false;true;false;false;false;0;33041474;Municipal;5,4
728;Petropolis;ESCOLA PAROQUIAL DA ALCOBACA;false;false;false;false;false;true;false;false;false;true;false;0;33041482;Municipal;6,3
729;Petropolis;ESCOLA PAROQUIAL SAO FRANCISCO DE ASSIS;false;false; true;false;true;true;false;true;false;true;true;0;33041504;Municipal;4,8
730;Petropolis;ESCOLA PAROQUIAL SANTA BERNADETE;false;false;false;false;true;true;false;true;false;true;true;0;33041520;Municipal;4,3
